"SITE","LINE","PLC_STATION_ID","ORDER","SFC","TXNTYPE","REASON_CODE","START_DATE_TIME","END_DATE_TIME","TXN_VARIANT_CODE","TXN_VARIANT_DATA","PRE_WEIGHT","POST_WEIGHT","STATUS","ACTIVITY","CREATED_BY","CREATED_DATE_TIME","MODIFIED_DATE_TIME","RETRY_COUNT"
"1297","L1_SA_SU","1","SU01","2019081501-00058",1,1,"15-AUG-2019 17:10:32","15-AUG-2019 17:10:36","1"," E02B0040002A30D",0,0,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","2","SU01","2019081501-00058",1,10,"15-AUG-2019 17:10:44","15-AUG-2019 17:10:57","","",0,202,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","3","SU01","2019081501-00058",1,20,"15-AUG-2019 17:11:55","15-AUG-2019 17:12:09","","",202,659,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","4","SU01","2019081501-00058",1,30,"15-AUG-2019 17:13:22","15-AUG-2019 17:13:39","","",659,659,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","5","SU01","2019081501-00058",1,40,"15-AUG-2019 17:23:50","15-AUG-2019 17:24:07","","",659,963,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","6","SU01","2019081501-00058",1,50,"15-AUG-2019 17:25:08","15-AUG-2019 17:25:19","","",963,963,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","7","SU01","2019081501-00058",1,60,"15-AUG-2019 17:25:57","15-AUG-2019 17:26:06","","",963,963,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","8","SU01","2019081501-00058",1,70,"15-AUG-2019 17:28:47","15-AUG-2019 17:28:57","","",963,963,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","1","SU01","2019081501-00059",1,1,"15-AUG-2019 17:11:29","15-AUG-2019 17:11:33","1"," E02B0040002A307",0,0,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","2","SU01","2019081501-00059",1,10,"15-AUG-2019 17:12:16","15-AUG-2019 17:12:28","","",0,202,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","3","SU01","2019081501-00059",1,20,"15-AUG-2019 17:24:10","15-AUG-2019 17:24:27","","",202,658,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","4","SU01","2019081501-00059",1,30,"15-AUG-2019 17:24:41","15-AUG-2019 17:24:58","","",658,658,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","5","SU01","2019081501-00059",1,40,"15-AUG-2019 17:26:39","15-AUG-2019 17:26:59","","",658,962,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","6","SU01","2019081501-00059",1,50,"15-AUG-2019 17:27:15","15-AUG-2019 17:27:27","","",962,962,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","7","SU01","2019081501-00059",1,60,"15-AUG-2019 17:28:04","15-AUG-2019 17:28:13","","",962,962,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","8","SU01","2019081501-00059",1,70,"15-AUG-2019 19:30:43","15-AUG-2019 19:30:54","","",962,962,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","1","SU01","2019081501-00060",1,1,"15-AUG-2019 17:12:30","15-AUG-2019 17:12:34","1"," E02B0040002A2FB",0,0,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","2","SU01","2019081501-00060",1,10,"15-AUG-2019 17:24:50","15-AUG-2019 17:25:05","","",0,202,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","3","SU01","2019081501-00060",1,20,"15-AUG-2019 17:26:31","15-AUG-2019 17:26:44","","",202,658,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","4","SU01","2019081501-00060",1,30,"15-AUG-2019 17:27:06","15-AUG-2019 17:27:23","","",658,658,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","5","SU01","2019081501-00060",1,40,"15-AUG-2019 17:28:52","15-AUG-2019 17:29:08","","",658,961,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","6","SU01","2019081501-00060",1,50,"15-AUG-2019 17:29:26","15-AUG-2019 17:29:37","","",961,961,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","7","SU01","2019081501-00060",1,60,"15-AUG-2019 19:30:28","15-AUG-2019 19:30:37","","",961,961,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","8","SU01","2019081501-00060",1,70,"15-AUG-2019 19:31:28","15-AUG-2019 19:31:39","","",961,961,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","1","SU01","2019081501-00061",1,1,"15-AUG-2019 17:12:55","15-AUG-2019 17:12:59","1"," E02B0040002A2F5",0,0,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","2","SU01","2019081501-00061",1,10,"15-AUG-2019 17:26:29","15-AUG-2019 17:26:55","","",0,203,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","3","SU01","2019081501-00061",1,20,"15-AUG-2019 17:27:06","15-AUG-2019 17:27:28","","",203,661,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","4","SU01","2019081501-00061",1,30,"15-AUG-2019 17:28:56","15-AUG-2019 17:29:13","","",661,661,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","5","SU01","2019081501-00061",1,40,"15-AUG-2019 17:29:45","15-AUG-2019 17:30:00","","",661,966,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","6","SU01","2019081501-00061",1,50,"15-AUG-2019 19:30:18","15-AUG-2019 19:30:29","","",966,966,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","7","SU01","2019081501-00061",1,60,"15-AUG-2019 19:31:15","15-AUG-2019 19:31:24","","",966,966,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","8","SU01","2019081501-00061",1,70,"15-AUG-2019 19:32:03","15-AUG-2019 19:32:14","","",966,966,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","1","SU01","2019081501-00062",1,1,"15-AUG-2019 17:27:33","15-AUG-2019 17:27:37","1"," E02B0040002A2E9",0,0,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","2","SU01","2019081501-00062",1,10,"15-AUG-2019 17:27:47","15-AUG-2019 17:28:02","","",0,204,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","3","SU01","2019081501-00062",1,20,"15-AUG-2019 17:29:22","15-AUG-2019 17:29:34","","",204,662,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","4","SU01","2019081501-00062",1,30,"15-AUG-2019 17:29:50","15-AUG-2019 19:30:12","","",662,662,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","5","SU01","2019081501-00062",1,40,"15-AUG-2019 19:30:24","15-AUG-2019 19:30:39","","",662,966,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","6","SU01","2019081501-00062",1,50,"15-AUG-2019 19:31:00","15-AUG-2019 19:31:11","","",966,966,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","7","SU01","2019081501-00062",1,60,"15-AUG-2019 19:31:49","15-AUG-2019 19:31:58","","",966,966,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","8","SU01","2019081501-00062",1,70,"15-AUG-2019 19:32:33","15-AUG-2019 19:32:44","","",966,966,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","1","SU01","2019081501-00063",1,1,"15-AUG-2019 17:29:03","15-AUG-2019 17:29:07","1"," E02B0040002A2E3",0,0,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","2","SU01","2019081501-00063",1,10,"15-AUG-2019 17:29:24","15-AUG-2019 17:29:37","","",0,204,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","3","SU01","2019081501-00063",1,20,"15-AUG-2019 17:29:58","15-AUG-2019 19:30:18","","",204,661,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","4","SU01","2019081501-00063",1,30,"15-AUG-2019 19:30:38","15-AUG-2019 19:30:55","","",661,661,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","5","SU01","2019081501-00063",1,40,"15-AUG-2019 19:31:08","15-AUG-2019 19:31:24","","",661,966,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","6","SU01","2019081501-00063",1,50,"15-AUG-2019 19:31:42","15-AUG-2019 19:31:53","","",966,966,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","7","SU01","2019081501-00063",1,60,"15-AUG-2019 19:32:20","15-AUG-2019 19:32:29","","",966,966,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","8","SU01","2019081501-00063",1,70,"15-AUG-2019 19:33:10","15-AUG-2019 19:33:21","","",966,966,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","1","SU01","2019081501-00064",1,1,"15-AUG-2019 17:29:44","15-AUG-2019 17:29:48","1"," E02B0040002A2D1",0,0,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","2","SU01","2019081501-00064",1,10,"15-AUG-2019 17:29:59","15-AUG-2019 19:30:17","","",0,203,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","3","SU01","2019081501-00064",1,20,"15-AUG-2019 19:30:44","15-AUG-2019 19:30:58","","",203,661,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","4","SU01","2019081501-00064",1,30,"15-AUG-2019 19:31:10","15-AUG-2019 19:31:27","","",661,661,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","5","SU01","2019081501-00064",1,40,"15-AUG-2019 19:31:51","15-AUG-2019 19:32:08","","",661,966,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","6","SU01","2019081501-00064",1,50,"15-AUG-2019 19:32:21","15-AUG-2019 19:32:32","","",966,966,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","7","SU01","2019081501-00064",1,60,"15-AUG-2019 19:32:58","15-AUG-2019 19:33:07","","",966,966,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","8","SU01","2019081501-00064",1,70,"15-AUG-2019 19:34:05","15-AUG-2019 19:34:16","","",966,966,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","1","SU01","2019081501-00065",1,1,"15-AUG-2019 19:30:28","15-AUG-2019 19:30:32","1"," E02B0040002A2CB",0,0,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","2","SU01","2019081501-00065",1,10,"15-AUG-2019 19:31:22","15-AUG-2019 19:31:35","","",0,202,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","3","SU01","2019081501-00065",1,20,"15-AUG-2019 19:31:42","15-AUG-2019 19:31:56","","",202,660,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","4","SU01","2019081501-00065",1,30,"15-AUG-2019 19:32:12","15-AUG-2019 19:32:29","","",660,660,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","5","SU01","2019081501-00065",1,40,"15-AUG-2019 19:32:37","15-AUG-2019 19:32:54","","",660,965,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","6","SU01","2019081501-00065",1,50,"15-AUG-2019 19:33:08","15-AUG-2019 19:33:20","","",965,965,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","7","SU01","2019081501-00065",1,60,"15-AUG-2019 19:33:53","15-AUG-2019 19:34:01","","",965,965,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","8","SU01","2019081501-00065",1,70,"15-AUG-2019 19:34:39","15-AUG-2019 19:34:49","","",965,965,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","1","SU01","2019081501-00066",1,1,"15-AUG-2019 19:31:10","15-AUG-2019 19:31:14","1"," D0E2908856C41A7",0,0,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","2","SU01","2019081501-00066",1,10,"15-AUG-2019 19:31:43","15-AUG-2019 19:32:05","","",0,202,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","3","SU01","2019081501-00066",1,20,"15-AUG-2019 19:32:19","15-AUG-2019 19:32:33","","",202,658,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","4","SU01","2019081501-00066",1,30,"15-AUG-2019 19:32:42","15-AUG-2019 19:32:59","","",658,658,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","5","SU01","2019081501-00066",1,40,"15-AUG-2019 19:33:15","15-AUG-2019 19:33:32","","",658,962,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","6","SU01","2019081501-00066",1,50,"15-AUG-2019 19:33:45","15-AUG-2019 19:33:56","","",962,962,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","7","SU01","2019081501-00066",1,60,"15-AUG-2019 19:34:26","15-AUG-2019 19:34:35","","",962,962,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","8","SU01","2019081501-00066",2,73,"15-AUG-2019 19:35:19","15-AUG-2019 19:36:27","","",962,962,"SUCCESS","SFC_SCRAP","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","1","SU01","2019081501-00067",1,1,"15-AUG-2019 19:32:23","15-AUG-2019 19:32:27","1"," E02B0040002A2B3",0,0,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","2","SU01","2019081501-00067",1,10,"15-AUG-2019 19:32:34","15-AUG-2019 19:32:56","","",0,203,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","3","SU01","2019081501-00067",1,20,"15-AUG-2019 19:33:03","15-AUG-2019 19:33:16","","",203,658,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","4","SU01","2019081501-00067",1,30,"15-AUG-2019 19:33:32","15-AUG-2019 19:33:49","","",658,658,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","5","SU01","2019081501-00067",1,40,"15-AUG-2019 19:33:58","15-AUG-2019 19:34:17","","",658,962,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","6","SU01","2019081501-00067",1,50,"15-AUG-2019 19:34:31","15-AUG-2019 19:34:42","","",962,962,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","7","SU01","2019081501-00067",1,60,"15-AUG-2019 19:35:06","15-AUG-2019 19:35:15","","",962,962,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","8","SU01","2019081501-00067",1,70,"15-AUG-2019 19:38:12","15-AUG-2019 19:38:22","","",962,962,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","1","SU01","2019081501-00068",1,1,"15-AUG-2019 19:32:48","15-AUG-2019 19:32:52","1"," E02B0040002A2AE",0,0,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","2","SU01","2019081501-00068",1,10,"15-AUG-2019 19:33:07","15-AUG-2019 19:33:20","","",0,203,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","3","SU01","2019081501-00068",1,20,"15-AUG-2019 19:33:38","15-AUG-2019 19:33:53","","",203,659,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","4","SU01","2019081501-00068",1,30,"15-AUG-2019 19:34:00","15-AUG-2019 19:34:17","","",659,659,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","5","SU01","2019081501-00068",1,40,"15-AUG-2019 19:34:32","15-AUG-2019 19:34:48","","",659,963,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","6","SU01","2019081501-00068",1,50,"15-AUG-2019 19:35:02","15-AUG-2019 19:35:13","","",963,963,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","7","SU01","2019081501-00068",1,60,"15-AUG-2019 19:35:42","15-AUG-2019 19:35:51","","",963,963,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","8","SU01","2019081501-00068",1,70,"15-AUG-2019 19:39:31","15-AUG-2019 19:39:42","","",963,963,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","1","SU01","2019081501-00069",1,1,"15-AUG-2019 19:33:26","15-AUG-2019 19:33:30","1"," E02B0040002A2A7",0,0,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","2","SU01","2019081501-00069",1,10,"15-AUG-2019 19:33:38","15-AUG-2019 19:33:52","","",0,202,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","3","SU01","2019081501-00069",1,20,"15-AUG-2019 19:34:38","15-AUG-2019 19:34:59","","",202,657,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","4","SU01","2019081501-00069",1,30,"15-AUG-2019 19:37:55","15-AUG-2019 19:38:11","","",657,657,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","5","SU01","2019081501-00069",1,40,"15-AUG-2019 19:38:20","15-AUG-2019 19:38:35","","",657,962,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","6","SU01","2019081501-00069",1,50,"15-AUG-2019 19:38:49","15-AUG-2019 19:39:00","","",962,962,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","7","SU01","2019081501-00069",1,60,"15-AUG-2019 19:39:19","15-AUG-2019 19:39:27","","",962,962,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","8","SU01","2019081501-00069",1,70,"15-AUG-2019 19:40:25","15-AUG-2019 19:40:35","","",962,962,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","1","SU01","2019081501-00070",1,1,"15-AUG-2019 19:33:51","15-AUG-2019 19:33:55","1"," E02B0040002A2A2",0,0,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","2","SU01","2019081501-00070",1,10,"15-AUG-2019 19:34:05","15-AUG-2019 19:34:30","","",0,203,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","3","SU01","2019081501-00070",1,20,"15-AUG-2019 19:38:06","15-AUG-2019 19:38:20","","",203,658,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","4","SU01","2019081501-00070",1,30,"15-AUG-2019 19:38:28","15-AUG-2019 19:38:45","","",658,658,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","5","SU01","2019081501-00070",1,40,"15-AUG-2019 19:38:57","15-AUG-2019 19:39:12","","",658,963,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","6","SU01","2019081501-00070",1,50,"15-AUG-2019 19:39:25","15-AUG-2019 19:39:37","","",963,963,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","7","SU01","2019081501-00070",1,60,"15-AUG-2019 19:40:12","15-AUG-2019 19:40:21","","",963,963,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","8","SU01","2019081501-00070",1,70,"15-AUG-2019 19:44:48","15-AUG-2019 19:44:58","","",963,963,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","1","SU01","2019081501-00071",1,1,"15-AUG-2019 19:34:30","15-AUG-2019 19:34:34","1"," E02B0040002A29C",0,0,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","2","SU01","2019081501-00071",1,10,"15-AUG-2019 19:38:11","15-AUG-2019 19:38:26","","",0,203,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","3","SU01","2019081501-00071",1,20,"15-AUG-2019 19:38:35","15-AUG-2019 19:38:49","","",203,662,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","4","SU01","2019081501-00071",1,30,"15-AUG-2019 19:39:02","15-AUG-2019 19:39:19","","",662,662,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","5","SU01","2019081501-00071",1,40,"15-AUG-2019 19:39:36","15-AUG-2019 19:39:53","","",662,967,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","6","SU01","2019081501-00071",1,50,"15-AUG-2019 19:40:02","15-AUG-2019 19:40:13","","",967,967,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","7","SU01","2019081501-00071",2,66,"15-AUG-2019 19:43:57","15-AUG-2019 19:43:57","","",0,0,"SUCCESS","SFC_SCRAP","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","1","SU01","2019081501-00072",1,1,"15-AUG-2019 19:38:37","15-AUG-2019 19:38:41","1"," 000000800000000",0,0,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","2","SU01","2019081501-00072",1,10,"15-AUG-2019 19:38:48","15-AUG-2019 19:39:05","","",0,203,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","3","SU01","2019081501-00072",1,20,"15-AUG-2019 19:39:14","15-AUG-2019 19:39:31","","",203,660,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","4","SU01","2019081501-00072",1,30,"15-AUG-2019 19:39:45","15-AUG-2019 19:40:02","","",660,660,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","5","SU01","2019081501-00072",1,40,"15-AUG-2019 19:40:12","15-AUG-2019 19:40:27","","",660,964,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","6","SU01","2019081501-00072",1,50,"15-AUG-2019 19:41:30","15-AUG-2019 19:41:41","","",964,964,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","7","SU01","2019081501-00072",1,60,"15-AUG-2019 19:44:12","15-AUG-2019 19:44:21","","",964,964,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","8","SU01","2019081501-00072",2,73,"15-AUG-2019 19:46:01","15-AUG-2019 19:47:04","","",964,964,"SUCCESS","SFC_SCRAP","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","1","SU01","2019081501-00073",1,1,"15-AUG-2019 19:39:11","15-AUG-2019 19:39:15","1"," E02B0040002A28C",0,0,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","2","SU01","2019081501-00073",1,10,"15-AUG-2019 19:39:24","15-AUG-2019 19:39:39","","",0,203,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","3","SU01","2019081501-00073",1,20,"15-AUG-2019 19:39:51","15-AUG-2019 19:40:06","","",203,658,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","4","SU01","2019081501-00073",1,30,"15-AUG-2019 19:40:17","15-AUG-2019 19:40:34","","",658,658,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","5","SU01","2019081501-00073",1,40,"15-AUG-2019 19:41:46","15-AUG-2019 19:42:48","","",658,962,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
