SITE,LINE,PLC_STATION_ID,ORDER,SFC,TXNTYPE,REASON_CODE,START_DATE_TIME,END_DATE_TIME,TXN_VARIANT_CODE,TXN_VARIANT_DATA,PRE_WEIGHT,POST_WEIGHT,STATUS,ACTIVITY,CREATED_BY,CREATED_DATE_TIME,MODIFIED_DATE_TIME,RETRY_COUNT
1297,L1_SA_SU,7,SU01,2019101701-00013,1,70,10/17/2019 12:36:55,10/17/2019 12:37:04,,,966,966,SUCCESS,SFC_COMPLETE,MESYS,10/17/2019 10:37:05,10/17/2019 10:37:05,4
1297,L1_SA_SU,8,SU01,2019101701-00013,1,80,10/17/2019 12:38:17,10/17/2019 12:38:27,,,966,966,SUCCESS,SFC_COMPLETE,MESYS,10/17/2019 10:38:51,10/17/2019 10:38:51,4
1297,L1_SA_SU,1,SU01,2019101701-00014,1,10,10/17/2019 12:34:10,10/17/2019 12:34:14,1,E02B0040002A2E38,0,0,SUCCESS,SFC_COMPLETE,MESYS,10/17/2019 10:34:54,10/17/2019 10:34:54,4
1297,L1_SA_SU,2,SU01,2019101701-00014,1,20,10/17/2019 12:35:55,10/17/2019 12:36:12,,,0,204,SUCCESS,SFC_COMPLETE,MESYS,10/17/2019 10:36:15,10/17/2019 10:36:15,4
1297,L1_SA_SU,3,SU01,2019101701-00014,1,30,10/17/2019 12:36:17,10/17/2019 12:36:31,,,204,660,SUCCESS,SFC_COMPLETE,MESYS,10/17/2019 10:36:35,10/17/2019 10:36:35,4
1297,L1_SA_SU,4,SU01,2019101701-00014,1,40,10/17/2019 12:36:39,10/17/2019 12:36:56,,,660,660,SUCCESS,SFC_COMPLETE,MESYS,10/17/2019 10:37:01,10/17/2019 10:37:01,4
1297,L1_SA_SU,5,SU01,2019101701-00014,1,50,10/17/2019 12:37:05,10/17/2019 12:37:20,,,660,965,SUCCESS,SFC_COMPLETE,MESYS,10/17/2019 10:37:24,10/17/2019 10:37:24,4
1297,L1_SA_SU,6,SU01,2019101701-00014,1,60,10/17/2019 12:37:31,10/17/2019 12:37:43,,,965,965,SUCCESS,SFC_COMPLETE,MESYS,10/17/2019 10:37:46,10/17/2019 10:37:46,4
1297,L1_SA_SU,7,SU01,2019101701-00014,1,70,10/17/2019 12:38:00,10/17/2019 12:38:09,,,965,965,SUCCESS,SFC_COMPLETE,MESYS,10/17/2019 10:38:10,10/17/2019 10:38:10,4
1297,L1_SA_SU,8,SU01,2019101701-00014,1,80,10/17/2019 12:39:38,10/17/2019 12:39:49,,,965,965,SUCCESS,SFC_COMPLETE,MESYS,10/17/2019 10:39:55,10/17/2019 10:39:55,4
1297,L1_SA_SU,1,SU01,2019101701-00015,1,10,10/17/2019 12:35:16,10/17/2019 12:35:20,1,E02B0040002A2E90,0,0,SUCCESS,SFC_COMPLETE,MESYS,10/17/2019 10:36:25,10/17/2019 10:36:25,4
1297,L1_SA_SU,2,SU01,2019101701-00015,1,20,10/17/2019 12:36:29,10/17/2019 12:37:00,,,0,203,SUCCESS,SFC_COMPLETE,MESYS,10/17/2019 10:37:02,10/17/2019 10:37:02,4
1297,L1_SA_SU,3,SU01,2019101701-00015,1,30,10/17/2019 12:37:07,10/17/2019 12:37:30,,,203,659,SUCCESS,SFC_COMPLETE,MESYS,10/17/2019 10:37:33,10/17/2019 10:37:33,4
1297,L1_SA_SU,4,SU01,2019101701-00015,1,40,10/17/2019 12:37:37,10/17/2019 12:37:54,,,659,659,SUCCESS,SFC_COMPLETE,MESYS,10/17/2019 10:38:14,10/17/2019 10:38:14,4
1297,L1_SA_SU,5,SU01,2019101701-00015,1,50,10/17/2019 12:38:18,10/17/2019 12:38:33,,,659,963,SUCCESS,SFC_COMPLETE,MESYS,10/17/2019 10:38:37,10/17/2019 10:38:37,4
1297,L1_SA_SU,6,SU01,2019101701-00015,1,60,10/17/2019 12:38:44,10/17/2019 12:38:56,,,963,963,SUCCESS,SFC_COMPLETE,MESYS,10/17/2019 10:38:59,10/17/2019 10:38:59,4
1297,L1_SA_SU,7,SU01,2019101701-00015,1,70,10/17/2019 12:39:14,10/17/2019 12:39:22,,,963,963,SUCCESS,SFC_COMPLETE,MESYS,10/17/2019 10:39:25,10/17/2019 10:39:25,4
1297,L1_SA_SU,8,SU01,2019101701-00015,1,80,10/17/2019 12:41:08,10/17/2019 12:41:19,,,963,963,SUCCESS,SFC_COMPLETE,MESYS,10/17/2019 10:41:23,10/17/2019 10:41:23,4
1297,L1_SA_SU,1,SU01,2019101701-00016,1,10,10/17/2019 12:36:38,10/17/2019 12:36:42,1,E02B0040002A2EFA,0,0,SUCCESS,SFC_COMPLETE,MESYS,10/17/2019 10:37:10,10/17/2019 10:37:10,4
1297,L1_SA_SU,2,SU01,2019101701-00016,1,20,10/17/2019 12:37:14,10/17/2019 12:38:08,,,0,203,SUCCESS,SFC_COMPLETE,MESYS,10/17/2019 10:38:19,10/17/2019 10:38:19,4
1297,L1_SA_SU,3,SU01,2019101701-00016,1,30,10/17/2019 12:38:23,10/17/2019 12:38:40,,,203,659,SUCCESS,SFC_COMPLETE,MESYS,10/17/2019 10:38:45,10/17/2019 10:38:45,4
1297,L1_SA_SU,4,SU01,2019101701-00016,1,40,10/17/2019 12:38:49,10/17/2019 12:39:06,,,659,659,SUCCESS,SFC_COMPLETE,MESYS,10/17/2019 10:39:11,10/17/2019 10:39:11,4
1297,L1_SA_SU,5,SU01,2019101701-00016,1,50,10/17/2019 12:39:14,10/17/2019 12:39:40,,,659,965,SUCCESS,SFC_COMPLETE,MESYS,10/17/2019 10:39:48,10/17/2019 10:39:48,4
1297,L1_SA_SU,6,SU01,2019101701-00016,1,61,10/17/2019 12:39:57,10/17/2019 12:40:08,,,965,965,SUCCESS,SFC_COMPLETE,MESYS,10/17/2019 10:40:11,10/17/2019 10:40:11,4
1297,L1_SA_SU,7,SU01,2019101701-00016,1,70,10/17/2019 12:40:30,10/17/2019 12:40:39,,,965,965,SUCCESS,SFC_COMPLETE,MESYS,10/17/2019 10:40:41,10/17/2019 10:40:41,4
1297,L1_SA_SU,8,SU01,2019101701-00016,1,80,10/17/2019 12:42:17,10/17/2019 12:42:27,,,965,965,SUCCESS,SFC_COMPLETE,MESYS,10/17/2019 10:42:34,10/17/2019 10:42:34,4
1297,L1_SA_SU,1,SU01,2019101701-00017,1,10,10/17/2019 12:38:36,10/17/2019 12:38:40,1,E02B0040002A3014,0,0,SUCCESS,SFC_COMPLETE,MESYS,10/17/2019 10:38:43,10/17/2019 10:38:43,4
1297,L1_SA_SU,2,SU01,2019101701-00017,1,20,10/17/2019 12:38:49,10/17/2019 12:39:37,,,0,202,SUCCESS,SFC_COMPLETE,MESYS,10/17/2019 10:39:41,10/17/2019 10:39:41,4
1297,L1_SA_SU,3,SU01,2019101701-00017,1,30,10/17/2019 12:39:43,10/17/2019 12:39:56,,,202,659,SUCCESS,SFC_COMPLETE,MESYS,10/17/2019 10:40:01,10/17/2019 10:40:01,4
1297,L1_SA_SU,4,SU01,2019101701-00017,1,40,10/17/2019 12:40:04,10/17/2019 12:40:21,,,659,659,SUCCESS,SFC_COMPLETE,MESYS,10/17/2019 10:40:30,10/17/2019 10:40:30,4
1297,L1_SA_SU,5,SU01,2019101701-00017,1,50,10/17/2019 12:40:33,10/17/2019 12:40:48,,,659,964,SUCCESS,SFC_COMPLETE,MESYS,10/17/2019 10:41:13,10/17/2019 10:41:13,4
1297,L1_SA_SU,6,SU01,2019101701-00017,1,60,10/17/2019 12:41:24,10/17/2019 12:41:36,,,964,964,SUCCESS,SFC_COMPLETE,MESYS,10/17/2019 10:41:41,10/17/2019 10:41:41,4
1297,L1_SA_SU,7,SU01,2019101701-00017,1,70,10/17/2019 12:41:58,10/17/2019 12:42:07,,,964,964,SUCCESS,SFC_COMPLETE,MESYS,10/17/2019 10:42:09,10/17/2019 10:42:09,4
1297,L1_SA_SU,8,SU01,2019101701-00017,1,80,10/17/2019 12:43:05,10/17/2019 12:43:15,,,964,964,SUCCESS,SFC_COMPLETE,MESYS,10/17/2019 10:43:20,10/17/2019 10:43:20,4
1297,L1_SA_SU,1,SU01,2019101701-00018,1,10,10/17/2019 12:39:02,10/17/2019 12:39:06,1,E02B0040002A307E,0,0,SUCCESS,SFC_COMPLETE,MESYS,10/17/2019 10:39:42,10/17/2019 10:39:42,4
1297,L1_SA_SU,2,SU01,2019101701-00018,1,20,10/17/2019 12:39:46,10/17/2019 12:40:51,,,0,203,SUCCESS,SFC_COMPLETE,MESYS,10/17/2019 10:40:56,10/17/2019 10:40:56,4
1297,L1_SA_SU,3,SU01,2019101701-00018,1,30,10/17/2019 12:40:58,10/17/2019 12:41:12,,,203,658,SUCCESS,SFC_COMPLETE,MESYS,10/17/2019 10:41:17,10/17/2019 10:41:17,4
1297,L1_SA_SU,4,SU01,2019101701-00018,1,40,10/17/2019 12:41:21,10/17/2019 12:41:38,,,658,658,SUCCESS,SFC_COMPLETE,MESYS,10/17/2019 10:41:43,10/17/2019 10:41:43,4
1297,L1_SA_SU,5,SU01,2019101701-00018,1,50,10/17/2019 12:41:49,10/17/2019 12:42:04,,,658,964,SUCCESS,SFC_COMPLETE,MESYS,10/17/2019 10:42:08,10/17/2019 10:42:08,4
1297,L1_SA_SU,6,SU01,2019101701-00018,1,60,10/17/2019 12:42:18,10/17/2019 12:42:29,,,964,964,SUCCESS,SFC_COMPLETE,MESYS,10/17/2019 10:42:32,10/17/2019 10:42:32,4
1297,L1_SA_SU,7,SU01,2019101701-00018,1,70,10/17/2019 12:42:51,10/17/2019 12:43:00,,,964,964,SUCCESS,SFC_COMPLETE,MESYS,10/17/2019 10:43:02,10/17/2019 10:43:02,4
1297,L1_SA_SU,8,SU01,2019101701-00018,1,80,10/17/2019 12:43:34,10/17/2019 12:43:44,,,964,964,SUCCESS,SFC_COMPLETE,MESYS,10/17/2019 10:43:48,10/17/2019 10:43:48,4
